sample,mode,modalht,control,mancontrol,iithreshold,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se,ctrlmode,ctrlmedian,skewmode,skewctrlmode,skewmedian,skewctrlmedian,sampleA,sampleB,propmode,ctrlA,ctrlB,propctrlmode,ii,iictrl
F11_2022-12-16_JO_Exp15A-C_FA3_F11_2022-12-16_1.fsa,161.464117,44,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,413,161.4583301,2.300896701,161.464117,161.5046407,2.66868,157.3974503,165.3007837,7.903333333,-0.219223403,-0.787909303,0.113219725,157.5974503,155.6607837,-0.002515074,1.677989169,-0.007545221,7.559070001,220,237,0.518599562,33,380,0.920096852,-0.005786925,3.860879742
F12_2022-12-16_JO_Exp15A-C_FA1_F12_2022-12-16_1.fsa,173.9107837,840,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,8911,149.5381988,17.52255955,153.6407837,150.594918,17.178392,110.144117,178.8074503,68.66333333,-0.481862037,-0.758955741,0.185624084,157.5974503,155.6607837,-1.390926066,-0.459935745,-0.702394786,-1.048234672,8846,905,0.092810994,5396,3515,0.39445629,-11.47429258,4.839040755
F12_2022-12-16_JO_Exp15A-C_FA2_F12_2022-12-16_1.fsa,160.4207837,331,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,7971,148.6110245,15.63477285,153.6874503,150.107362,14.094584,110.8074503,173.784117,62.97666667,-0.725643463,-0.589253517,0.175119767,157.5974503,155.6607837,-0.75535214,-0.574771753,-0.974064512,-1.352707685,5928,2374,0.285955192,4978,2993,0.375486137,-6.264895482,-3.441562149
F12_2022-12-16_JO_Exp15A-C_FA3_F12_2022-12-16_1.fsa,161.394117,45,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,462,160.6770968,3.608981819,160.5207837,160.6501981,4.304482,154.6674503,167.244117,12.57666667,0.016553415,-0.985156257,0.16790503,157.5974503,155.6607837,-0.19867659,0.85332834,0.129936757,4.169857359,280,227,0.447731755,94,368,0.796536797,-0.717020202,3.079646465
G01_2022-12-16_JO_Exp15A-C_FA4_G01_2022-12-16_1.fsa,161.0874503,216,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,4333,154.1537324,10.85846973,157.304117,155.0410221,9.879058,119.284117,171.4574503,52.17333333,-0.723357048,-0.280829409,0.164958341,157.5974503,155.6607837,-0.63855388,-0.317145792,-0.870394648,-0.416371187,3066,1483,0.326005716,2256,2077,0.479344565,-6.586993354,-3.096993354
G01_2022-12-16_JO_Exp15A-C_FA2_G01_2022-12-16_1.fsa,173.8174503,1164,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,7502,150.2646857,19.10740598,154.8457837,151.6079541,22.612121,110.8774503,178.164117,67.28666667,-0.448762693,-0.970783266,0.220603908,157.5974503,155.6607837,-1.232651079,-0.383765573,-0.719265284,-0.847226139,7388,1278,0.147472883,4221,3281,0.43735004,0,16.22
G01_2022-12-16_JO_Exp15A-C_FA3_G01_2022-12-16_1.fsa,161.064117,269,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,6124,151.4948774,12.82242344,155.314117,152.4490673,12.834374,120.4274503,172.514117,52.08666667,-0.613724443,-0.676119451,0.163852293,157.5974503,155.6607837,-0.746289471,-0.475929762,-0.8935689,-0.974676813,4616,1777,0.277960269,3574,2550,0.416394513,-7.511391645,-4.044724979
G02_2022-12-16_JO_Exp15A-C_FA4_G02_2022-12-16_1.fsa,161.3107837,198,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,4237,153.309971,10.57680122,155.5874503,153.9914629,11.327064,122.844117,171.814117,48.97,-0.540123075,-0.552551632,0.162489428,157.5974503,155.6607837,-0.756449187,-0.405366354,-0.645983403,-0.666783643,3226,1209,0.272604284,2476,1761,0.415624262,-7.498272645,-3.784939311
G02_2022-12-16_JO_Exp15A-C_FA1_G02_2022-12-16_1.fsa,173.9007837,473,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,5031,151.1943714,16.31190507,155.6474503,152.4300499,14.272496,114.0874503,178.294117,64.20666667,-0.627352215,-0.472410321,0.229973358,157.5974503,155.6607837,-1.392014737,-0.392540227,-0.81898691,-0.821439107,4995,509,0.092478198,2946,2085,0.414430531,-15.76876596,0.534567371
G02_2022-12-16_JO_Exp15A-C_FA3_G02_2022-12-16_1.fsa,161.3207837,233,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,5295,152.5159817,12.36926829,155.5407837,153.3362215,12.70094,121.8874503,173.5907837,51.70333333,-0.548311573,-0.714978759,0.169985167,157.5974503,155.6607837,-0.711828849,-0.410814008,-0.733625129,-0.762729518,3903,1625,0.293958032,3029,2266,0.427950897,-7.126930024,-3.403596691
G03_2022-12-16_JO_Exp15A-C_FA4_G03_2022-12-16_1.fsa,161.254117,179,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,3819,154.1632197,10.69811814,156.5107837,154.950559,9.898826,121.8774503,172.5907837,50.71333333,-0.657193774,-0.325658676,0.173114147,157.5974503,155.6607837,-0.662817252,-0.321012589,-0.658311276,-0.419951598,2786,1212,0.303151576,2103,1716,0.449332286,-6.881235656,-3.224568989
G03_2022-12-16_JO_Exp15A-C_FA3_G03_2022-12-16_1.fsa,162.2107837,151,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,3277,152.8659195,11.09272809,155.5307837,153.4476473,11.361658,129.6374503,171.674117,42.03666667,-0.443241631,-0.961686656,0.193776071,157.5974503,155.6607837,-0.842431558,-0.426543483,-0.720705723,-0.755863891,2601,827,0.241248541,1903,1374,0.419285932,-9.130249461,-4.516916128
G03_2022-12-16_JO_Exp15A-C_FA2_G03_2022-12-16_1.fsa,161.2507837,105,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1644,157.9792934,6.392497101,158.3674503,158.3068272,5.722836,143.094117,169.8674503,26.77333333,-0.424574069,-0.328961252,0.157659314,157.5974503,155.6607837,-0.511770317,0.059733006,-0.182162117,1.08807702,1149,600,0.343053173,742,902,0.5486618,-3.271490268,0.381843066
G04_2022-12-16_JO_Exp15A-C_FA4_G04_2022-12-16_1.fsa,160.4607837,128,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,2576,154.4208652,9.958158842,157.594117,155.1100724,9.923536,132.534117,169.8574503,37.32333333,-0.555567801,-0.790747055,0.196203215,157.5974503,155.6607837,-0.606529638,-0.318993219,-0.955975456,-0.373538472,1757,947,0.350221893,1399,1177,0.456909938,-6.039918478,-3.176585145
G04_2022-12-16_JO_Exp15A-C_FA2_G04_2022-12-16_1.fsa,167.1174503,71,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1315,161.7487989,7.084839541,162.234117,162.2344494,7.24003,143.194117,172.7707837,29.57666667,-0.551869236,-0.265117928,0.195374168,157.5974503,155.6607837,-0.757766132,0.585948139,-0.205502801,2.577905332,993,393,0.283549784,381,934,0.71026616,-5.368651458,4.151348542
G05_2022-12-16_JO_Exp15A-C_FA2_G05_2022-12-16_1.fsa,158.8974503,36,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,98,161.0569061,1.835899965,161.314117,161.0466587,2.955316,158.8974503,163.3074503,4.41,-0.014230632,-1.58239751,0.185453902,157.5974503,155.6607837,1.176238261,1.884337844,-0.420302123,8.817673978,36,98,0.731343284,0,98,1,2.159455782,3.459455782
G05_2022-12-16_JO_Exp15A-C_FA4_G05_2022-12-16_1.fsa,162.3774503,127,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,2843,153.5039329,10.51942895,155.6607837,154.1324716,11.381426,131.604117,169.9574503,38.35333333,-0.475607491,-0.909624082,0.197289392,157.5974503,155.6607837,-0.843536038,-0.389138748,-0.615104895,-0.615104895,2239,731,0.246127946,1634,1209,0.425255012,-8.873517411,-4.093517411
G05_2022-12-16_JO_Exp15A-C_FA3_G05_2022-12-16_1.fsa,161.3574503,108,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1625,158.0718032,6.179059479,159.4907837,158.538096,5.801908,138.384117,168.0174503,29.63333333,-0.762588443,0.480299912,0.153283601,157.5974503,155.6607837,-0.531739044,0.076767803,-0.688930338,1.170575957,1133,600,0.346220427,717,908,0.558769231,-3.285647179,0.474352821
G06_2022-12-16_JO_Exp15A-C_FA3_G06_2022-12-16_1.fsa,157.7007837,129,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,2417,153.8780944,9.886904873,156.6907837,154.7367992,8.544718,131.7274503,169.144117,37.41666667,-0.704787094,-0.591024467,0.201104612,157.5974503,155.6607837,-0.386641657,-0.376190122,-0.853458991,-0.540924376,1390,1156,0.454045562,1261,1156,0.478278858,-3.822689284,-3.719355951
G06_2022-12-16_JO_Exp15A-C_FA2_G06_2022-12-16_1.fsa,162.4474503,70,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1221,162.1641771,6.989424804,163.364117,162.6353452,7.111538,145.7474503,173.8474503,28.1,-0.528481557,-0.393297463,0.200024689,157.5974503,155.6607837,-0.040528839,0.653376616,-0.515038064,2.791385662,593,698,0.54066615,347,920,0.726124704,-0.283273273,4.566726727
G06_2022-12-16_JO_Exp15A-C_FA1_G06_2022-12-16_1.fsa,116.5674503,32,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,94,121.571422,4.02636512,121.9807837,121.6007837,6.444368,116.5674503,126.3274503,9.76,-0.109590488,-1.545793192,0.415287853,157.5974503,155.6607837,1.242801257,-8.947531408,-0.305010865,-25.39960537,32,94,0.746031746,94,0,0,5.003971631,-36.02602837
G07_2022-12-16_JO_Exp15A-C_FA1_G07_2022-12-16_1.fsa,173.8407837,167,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1769,153.4628884,15.94809064,157.594117,155.6222704,8.59908,110.0574503,173.8407837,63.78333333,-1.319456114,1.066389327,0.379179438,157.5974503,155.6607837,-1.277763946,-0.259251216,-0.777126615,-0.413446716,1769,167,0.086260331,910,859,0.485585076,-20.8233044,-4.579971068
G07_2022-12-16_JO_Exp15A-C_FA2_G07_2022-12-16_1.fsa,121.8107837,35,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,35,121.8107837,0,121.8107837,121.8107837,0,121.8107837,121.8107837,0,NA,NA,0,157.5974503,155.6607837,NA,#NAME?,NA,#NAME?,35,35,0.5,35,0,0,0,-35.78666667
G07_2022-12-16_JO_Exp15A-C_FA3_G07_2022-12-16_1.fsa,161.3974503,30,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,30,161.3974503,0,161.3974503,161.3974503,0,161.3974503,161.3974503,0,NA,NA,0,157.5974503,155.6607837,NA,Inf,NA,Inf,30,30,0.5,0,30,1,0,3.8
G08_2022-12-16_JO_Exp15A-C_FA3_G08_2022-12-16_1.fsa,167.194117,40,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,399,162.8779349,4.040370398,163.434117,162.8775126,5.574576,156.6874503,169.064117,12.37666667,0.00575326,-1.323849329,0.202271518,157.5974503,155.6607837,-1.06826397,1.306930807,-0.412968664,5.358779394,333,106,0.241457859,65,334,0.837092732,-4.316182122,5.280484545
G08_2022-12-16_JO_Exp15A-C_FA1_G08_2022-12-16_1.fsa,173.9107837,340,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1881,158.425042,11.9245554,159.524117,159.5120683,9.864232,117.0207837,173.9107837,56.89,-0.930132067,1.417965419,0.274946248,157.5974503,155.6607837,-1.298643103,0.069402311,-0.276507154,0.695436839,1881,340,0.153084196,827,1122,0.575679836,-8.857651292,7.455682041
G09_2022-12-16_JO_Exp15A-C_FA2_G09_2022-12-16_1.fsa,162.3507837,78,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1248,155.4779177,7.552942999,156.5774503,156.1420003,8.470588,135.1707837,167.0107837,31.84,-0.791842162,0.236217696,0.213800597,157.5974503,155.6607837,-0.909958664,-0.280623405,-0.436730127,-0.072633642,1045,281,0.211915535,697,551,0.44150641,-6.872865919,-2.119532585
G09_2022-12-16_JO_Exp15A-C_FA1_G09_2022-12-16_1.fsa,173.854117,1300,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,14561,147.760082,19.44092015,152.7974503,148.8238952,19.861898,110.2574503,178.2174503,67.96,-0.433522127,-0.971879119,0.161109524,157.5974503,155.6607837,-1.342222219,-0.506013514,-0.77733486,-1.219186374,14338,1523,0.096021688,8644,5917,0.406359453,-10.46499308,5.791673585
G09_2022-12-16_JO_Exp15A-C_FA3_G09_2022-12-16_1.fsa,113.6607837,34,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,128,111.8648983,1.112130008,111.5874503,111.7681555,1.008168,110.9074503,113.6607837,2.753333333,0.890701161,-1.013641256,0.098299334,157.5974503,155.6607837,-1.614816076,-41.12158807,0.748423065,-118.1405548,128,34,0.209876543,128,0,0,-1.795885417,-45.73255208
G10_2022-12-16_JO_Exp15A-C_FA2_G10_2022-12-16_1.fsa,163.3774503,71,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,991,159.86445,5.84085063,160.4774503,160.3150376,5.693184,144.784117,169.0774503,24.29333333,-0.655943712,0.003229727,0.185540735,157.5974503,155.6607837,-0.601453548,0.388128341,-0.314851573,2.159103149,717,345,0.324858757,344,647,0.652875883,-3.513000336,2.266999664
G10_2022-12-16_JO_Exp15A-C_FA1_G10_2022-12-16_1.fsa,173.844117,708,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,9439,148.4863044,17.43100875,152.7974503,149.5258346,17.064726,110.1307837,178.944117,68.81333333,-0.49635581,-0.701851131,0.179415322,157.5974503,155.6607837,-1.45475302,-0.522697572,-0.741978737,-1.234778673,9389,758,0.074701882,6028,3411,0.361373027,-17.80435108,-1.557684413
G11_2022-12-16_JO_Exp15A-C_FA2_G11_2022-12-16_1.fsa,161.3474503,246,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,4899,153.3373673,11.96748821,156.564117,154.5310515,9.997666,110.2307837,171.9274503,61.69666667,-1.010782616,0.820364378,0.170981565,157.5974503,155.6607837,-0.669320317,-0.355971356,-0.808878927,-0.582432078,3584,1561,0.303401361,2687,2212,0.451520719,-6.746132521,-2.996132521
G11_2022-12-16_JO_Exp15A-C_FA3_G11_2022-12-16_1.fsa,159.484117,60,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,580,159.7360768,2.899726522,159.484117,159.690446,2.945432,154.7874503,165.0274503,10.24,0.150167677,-0.970357726,0.12040459,157.5974503,155.6607837,0.086890873,0.737526943,0.26067262,4.216218053,322,318,0.496875,168,412,0.710344828,0.25195977,2.138626437
G11_2022-12-16_JO_Exp15A-C_FA1_G11_2022-12-16_1.fsa,173.8774503,766,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,12392,147.3740812,17.86439631,151.654117,148.0969302,19.886608,110.234117,178.6374503,68.40333333,-0.335493947,-0.966859838,0.16047879,157.5974503,155.6607837,-1.483586047,-0.572276215,-0.718754057,-1.391600751,12246,912,0.069311446,8039,4353,0.351275016,-19.38547135,-3.105471349
G12_2022-12-16_JO_Exp15A-C_FA1_G12_2022-12-16_1.fsa,173.9007837,547,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,8922,149.0473132,17.04318986,153.634117,150.1622804,17.010364,110.114117,179.2674503,69.15333333,-0.535722087,-0.651463436,0.18043458,157.5974503,155.6607837,-1.458264014,-0.501674697,-0.807384736,-1.164125466,8876,593,0.062625409,5565,3357,0.376260928,-19.4140215,-3.110688169
G12_2022-12-16_JO_Exp15A-C_FA2_G12_2022-12-16_1.fsa,161.334117,351,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,8810,148.7078696,15.15622458,152.5874503,150.1629162,14.312032,110.0607837,172.7307837,62.67,-0.722363108,-0.415404676,0.161474176,157.5974503,155.6607837,-0.833073394,-0.586530025,-0.767918308,-1.376249226,6971,2190,0.239056872,5653,3157,0.358342792,-7.506161128,-3.769494462
G12_2022-12-16_JO_Exp15A-C_FA3_G12_2022-12-16_1.fsa,161.2974503,48,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,350,161.3257456,2.349939905,161.2974503,161.326236,2.999794,157.4974503,165.0674503,7.57,0.004274656,-1.162808201,0.125609571,157.5974503,155.6607837,0.012040835,1.586549184,0.036122504,7.232051202,197,201,0.505025126,30,320,0.914285714,0.028295238,3.728295238
H01_2022-12-16_JO_Exp15A-C_FA4_H01_2022-12-16_1.fsa,159.9574503,204,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,4082,152.9691341,11.17576093,156.1974503,153.8540354,9.884,121.5274503,170.5107837,48.98333333,-0.706630298,-0.417031176,0.174920457,157.5974503,155.6607837,-0.6253101,-0.414138797,-0.866603054,-0.722541276,2848,1438,0.335510966,2260,1822,0.446349829,-6.587325829,-4.227325829
H01_2022-12-16_JO_Exp15A-C_FA3_H01_2022-12-16_1.fsa,160.9807837,258,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,6140,152.638623,12.56110587,155.2874503,153.7075447,11.485208,115.274117,174.284117,59.01,-0.742600196,-0.066130161,0.160303753,157.5974503,155.6607837,-0.664126294,-0.394776337,-0.632625994,-0.721790118,4496,1902,0.2972804,3530,2610,0.425081433,-6.1365533,-2.753219967
H01_2022-12-16_JO_Exp15A-C_FA2_H01_2022-12-16_1.fsa,173.8774503,410,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,5899,147.6479583,18.71611071,152.3007837,148.4784,18.824078,110.7807837,178.8674503,68.08666667,-0.423375854,-0.923935959,0.243683659,157.5974503,155.6607837,-1.401439242,-0.531600403,-0.745800034,-1.284373467,5787,522,0.082738944,3673,2226,0.377352094,-19.87024148,-3.59024148
H02_2022-12-16_JO_Exp15A-C_FA4_H02_2022-12-16_1.fsa,159.3307837,199,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,3920,154.1244189,9.855309587,156.4407837,154.8053054,9.898826,131.3674503,170.8107837,39.44333333,-0.559448412,-0.657562275,0.157408158,157.5974503,155.6607837,-0.528280187,-0.352402066,-0.705111729,-0.467676266,2570,1549,0.376062151,2190,1730,0.441326531,-5.315857317,-3.582523984
H02_2022-12-16_JO_Exp15A-C_FA2_H02_2022-12-16_1.fsa,173.454117,34,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,67,173.572326,0.120892206,173.454117,173.5719352,0,173.454117,173.694117,0.24,0.029188197,-2.02876312,0.014769334,157.5974503,155.6607837,0.977804604,132.1414854,2.933413812,444.4837994,34,67,0.663366337,0,67,1,0.118208955,15.97487562
H03_2022-12-16_JO_Exp15A-C_FA4_H03_2022-12-16_1.fsa,161.254117,170,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,3668,154.4162689,10.39605369,156.5107837,154.9688536,10.071796,131.5707837,172.7774503,41.20666667,-0.472381758,-0.760372793,0.171653969,157.5974503,155.6607837,-0.65773497,-0.305998938,-0.604416287,-0.359130905,2668,1170,0.304846274,2008,1660,0.452562704,-6.599868458,-2.943201791
H03_2022-12-16_JO_Exp15A-C_FA1_H03_2022-12-16_1.fsa,173.8607837,997,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,4503,155.9997525,16.50870422,159.4707837,157.8298224,19.81742,110.3174503,178.254117,67.93666667,-0.752357361,-0.340915372,0.246015241,157.5974503,155.6607837,-1.081915996,-0.096779118,-0.630763829,0.061598203,4426,1074,0.195272727,2086,2417,0.536753276,0,16.26333333
H03_2022-12-16_JO_Exp15A-C_FA3_H03_2022-12-16_1.fsa,161.3307837,83,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1200,157.2034059,7.485301763,159.4407837,157.9506795,5.703068,134.424117,167.9707837,33.54666667,-0.971515639,0.58968432,0.216082049,157.5974503,155.6607837,-0.551397647,-0.052642426,-0.896708449,0.618260534,836,447,0.348402182,528,672,0.56,-4.127377778,-0.394044444
H04_2022-12-16_JO_Exp15A-C_FA1_H04_2022-12-16_1.fsa,173.874117,65,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,298,163.0850119,6.043415578,161.3007837,162.5604087,2.980026,156.6374503,173.874117,17.23666667,0.976024515,-0.533930751,0.350085665,157.5974503,155.6607837,-1.785266131,0.908023195,0.885705193,3.685446463,298,65,0.179063361,66,232,0.77852349,-10.78910515,5.487561521
H04_2022-12-16_JO_Exp15A-C_FA2_H04_2022-12-16_1.fsa,160.304117,88,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1860,152.5342908,9.935154231,154.474117,153.0849615,11.19363,132.4107837,167.9107837,35.5,-0.427835483,-0.987306092,0.230365873,157.5974503,155.6607837,-0.782053905,-0.509620624,-0.585746166,-0.944069742,1401,547,0.280800821,1154,706,0.379569892,-7.769826165,-5.063159498
H04_2022-12-16_JO_Exp15A-C_FA4_H04_2022-12-16_1.fsa,159.3707837,73,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1066,157.5510964,7.451679249,159.3707837,158.4119507,5.747546,136.424117,168.024117,31.6,-1.034069948,0.545178161,0.228231482,157.5974503,155.6607837,-0.244198287,-0.006220607,-0.73259486,0.761028205,587,552,0.484635645,444,622,0.583489681,-1.819687305,-0.046353971
H05_2022-12-16_JO_Exp15A-C_FA4_H05_2022-12-16_1.fsa,160.3407837,135,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,2859,153.6042616,10.15517174,156.4874503,154.2647315,10.00755,130.6674503,169.8474503,39.18,-0.528409285,-0.796092986,0.189924151,157.5974503,155.6607837,-0.663358756,-0.393217256,-0.85174003,-0.607529488,2038,956,0.319305277,1651,1208,0.422525359,-6.736522094,-3.993188761
H05_2022-12-16_JO_Exp15A-C_FA2_H05_2022-12-16_1.fsa,161.154117,85,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,1581,157.4283127,9.038732235,159.3107837,158.5445386,7.279566,135.134117,170.8074503,35.67333333,-0.967911883,0.350528179,0.227322062,157.5974503,155.6607837,-0.412204305,-0.018712544,-0.624801453,0.586651627,1009,657,0.394357743,686,895,0.566097407,-3.725804343,-0.169137677
H05_2022-12-16_JO_Exp15A-C_FA1_H05_2022-12-16_1.fsa,111.4874503,34,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,64,110.8890128,0.642121695,111.4874503,110.8982196,0,110.2107837,111.4874503,1.276666667,-0.122320928,-2.015805951,0.080265212,157.5974503,155.6607837,-0.931968978,-72.74078709,-2.795906935,-209.1742322,64,34,0.346938776,64,0,0,-0.5984375,-46.7084375
H06_2022-12-16_JO_Exp15A-C_FA2_H06_2022-12-16_1.fsa,160.3874503,95,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,2362,151.1420693,10.65869581,152.674117,151.3607131,12.982634,132.4474503,168.9274503,36.48,-0.193059814,-1.266137974,0.219312871,157.5974503,155.6607837,-0.867402654,-0.605644551,-0.431210646,-1.27183882,1820,637,0.259259259,1548,814,0.344623201,-9.245381033,-6.455381033
H06_2022-12-16_JO_Exp15A-C_FA1_H06_2022-12-16_1.fsa,110.964117,43,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,169,121.4063655,11.12833942,116.6907837,120.8276206,8.490356,110.964117,136.804117,25.84,0.389291563,-1.71393207,0.856026109,157.5974503,155.6607837,0.938347415,-3.252155012,1.271235989,-9.234374563,43,169,0.797169811,169,0,0,10.44224852,-36.19108481
H06_2022-12-16_JO_Exp15A-C_FA4_H06_2022-12-16_1.fsa,160.4507837,32,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,32,160.4507837,0,160.4507837,160.4507837,0,160.4507837,160.4507837,0,NA,NA,0,157.5974503,155.6607837,NA,Inf,NA,Inf,32,32,0.5,0,32,1,0,2.853333333
H07_2022-12-16_JO_Exp15A-C_FA3_H07_2022-12-16_1.fsa,160.2807837,33,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,97,160.9306806,0.476384059,161.164117,160.9549609,0.301462,160.2807837,161.3674503,1.086666667,-0.570713527,-1.56947426,0.048369473,157.5974503,155.6607837,1.364228913,6.996939082,-1.470051873,33.18685926,33,97,0.746153846,0,97,1,0.649896907,3.333230241
H07_2022-12-16_JO_Exp15A-C_FA1_H07_2022-12-16_1.fsa,112.774117,117,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,717,145.6833732,19.62419773,154.5974503,146.2684764,22.752968,112.774117,173.854117,61.08,-0.340723944,-1.037750614,0.732879094,157.5974503,155.6607837,1.676973327,-0.607111554,-1.362717186,-1.525271602,117,717,0.85971223,442,275,0.383542538,32.90925616,-11.91407717
H08_2022-12-16_JO_Exp15A-C_FA3_H08_2022-12-16_1.fsa,158.5074503,57,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,671,158.7930638,4.222629189,159.3207837,159.0064013,4.284714,148.864117,165.1607837,16.29666667,-0.428315216,-0.499712628,0.163012792,157.5974503,155.6607837,0.067638786,0.28314433,-0.374922683,2.225353001,327,401,0.550824176,270,401,0.597615499,0.285613512,1.195613512
H08_2022-12-16_JO_Exp15A-C_FA2_H08_2022-12-16_1.fsa,116.5074503,40,A09_2022-12-16_JO_Exp15A-C_FA1_A09_2022-12-16_1.fsa,NA,0.2,1,70,114.6660218,2.141651098,116.5074503,114.742748,0,112.2107837,116.5074503,4.296666667,-0.282511384,-1.947397959,0.255976266,157.5974503,155.6607837,-0.859817256,-20.04594894,-2.579451769,-57.42498664,70,40,0.363636364,70,0,0,-1.841428571,-42.93142857
